station,type,numof.routes,lat,long,routelist,HRA_name,geometry
Metro Stop,KC Metro,2,47.76316195,-122.2917734,331 342,Kenmore and Lake Forest Park,"c(-122.291773360081, 47.7631619535165)"
Metro Stop,KC Metro,1,47.74778584,-122.3239997,347,Shoreline,"c(-122.323999694979, 47.7477858353502)"
Metro Stop,KC Metro,1,47.74546808,-122.3239331,347,Shoreline,"c(-122.323933123096, 47.7454680799131)"
Metro Stop,KC Metro,1,47.74367006,-122.3238774,347,Shoreline,"c(-122.323877418317, 47.7436700632536)"
Metro Stop,KC Metro,1,47.74123707,-122.3226409,330,Shoreline,"c(-122.322640881935, 47.7412370690913)"
Metro Stop,KC Metro,1,47.74121367,-122.320567,330,Shoreline,"c(-122.320567042842, 47.7412136726802)"
Metro Stop,KC Metro,1,47.56253797,-121.8652663,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.865266310142, 47.5625379677513)"
Metro Stop,KC Metro,1,47.56800778,-121.8769164,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.876916352091, 47.5680077849541)"
Metro Stop,KC Metro,1,47.56235263,-121.8652059,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.865205928543, 47.5623526259619)"
Metro Stop,KC Metro,1,47.56022378,-121.8573098,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.857309807584, 47.5602237766234)"
Metro Stop,KC Metro,1,47.55451799,-121.841694,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.84169401154, 47.5545179948615)"
Metro Stop,KC Metro,1,47.27863595,-122.2498175,917,"Lakeland, Algona, Pacific, and Milton","c(-122.249817532117, 47.278635948537)"
Metro Stop,KC Metro,1,47.28094992,-122.2520438,917,"Lakeland, Algona, Pacific, and Milton","c(-122.252043828209, 47.280949919287)"
Metro Stop,KC Metro,1,47.6459945,-122.1224551,249,Redmond - South,"c(-122.12245505414, 47.6459945027052)"
Metro Stop,KC Metro,1,47.68231727,-122.1387729,930,Redmond - North,"c(-122.138772906093, 47.6823172739216)"
Metro Stop,KC Metro,1,47.6821844,-122.1390984,930,Redmond - North,"c(-122.1390984477, 47.6821844014787)"
Metro Stop,KC Metro,1,47.74149746,-122.3348639,330,Shoreline,"c(-122.334863872036, 47.7414974588706)"
Metro Stop,KC Metro,1,47.74118518,-122.3178914,330,Shoreline,"c(-122.317891436684, 47.7411851841716)"
Metro Stop,KC Metro,1,47.74135771,-122.3341484,330,Shoreline,"c(-122.334148443736, 47.7413577089384)"
Metro Stop,KC Metro,1,47.58213115,-122.1675215,246,Bellevue - Central,"c(-122.167521476155, 47.5821311524311)"
Metro Stop,KC Metro,2,47.56732198,-122.1698686,240 245,Bellevue - Central,"c(-122.169868618487, 47.5673219845637)"
Metro Stop,KC Metro,1,47.58654936,-122.1647451,246,Bellevue - West,"c(-122.16474505419, 47.586549360718)"
Metro Stop,KC Metro,1,47.55851638,-121.850666,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.850666028602, 47.5585163778652)"
Metro Stop,KC Metro,1,47.55862518,-121.8505183,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.850518289313, 47.5586251757408)"
Metro Stop,KC Metro,2,47.49020454,-121.7950774,208 629,Snoqualmie and North Bend,"c(-121.795077351443, 47.4902045416715)"
Metro Stop,KC Metro,1,47.56186703,-122.0893799,271,Issaquah,"c(-122.089379911744, 47.5618670277511)"
Metro Stop,KC Metro,1,47.56414566,-122.0958516,271,Issaquah,"c(-122.095851649635, 47.5641456638573)"
Metro Stop,KC Metro,1,47.56589271,-122.0977818,271,Issaquah,"c(-122.097781832333, 47.5658927137844)"
Metro Stop,KC Metro,1,47.56727158,-122.0983501,271,Issaquah,"c(-122.09835007517, 47.5672715813024)"
Metro Stop,KC Metro,1,47.57018168,-122.1119162,271,Bellevue - Central,"c(-122.111916249365, 47.57018167798)"
Metro Stop,KC Metro,2,47.76315384,-122.3499928,304 348,Shoreline,"c(-122.349992768623, 47.7631538439764)"
Metro Stop,KC Metro,1,47.74363371,-122.1852992,257,Bothell and Woodinville,"c(-122.185299204498, 47.7436337065858)"
Metro Stop,KC Metro,2,47.74369868,-122.1816626,239 257,Bothell and Woodinville,"c(-122.181662637057, 47.7436986797484)"
Metro Stop,KC Metro,1,47.68912718,-122.1650387,225,Kirkland - South,"c(-122.165038688375, 47.68912717678)"
Metro Stop,KC Metro,1,47.68760966,-122.1648171,225,Kirkland - South,"c(-122.164817062846, 47.6876096609382)"
Metro Stop,KC Metro,1,47.68617776,-122.1645895,225,Kirkland - South,"c(-122.164589522692, 47.6861777608705)"
Metro Stop,KC Metro,1,47.68435715,-122.1643074,225,Kirkland - South,"c(-122.164307373178, 47.6843571494426)"
Metro Stop,KC Metro,1,47.68996116,-122.1756346,239,Kirkland - South,"c(-122.175634592709, 47.6899611604714)"
Metro Stop,KC Metro,1,47.69341339,-122.1756426,239,Kirkland - South,"c(-122.175642565722, 47.6934133917913)"
Metro Stop,KC Metro,1,47.6979309,-122.1756699,239,Kirkland - South,"c(-122.175669943215, 47.6979308957748)"
Metro Stop,KC Metro,1,47.70138079,-122.17569,239,Kirkland - South,"c(-122.175690044754, 47.7013807894855)"
Metro Stop,KC Metro,2,47.7618712,-122.3550549,304 331,Shoreline,"c(-122.355054896411, 47.761871199927)"
Metro Stop,KC Metro,1,47.70763224,-122.1698151,225,Kirkland - South,"c(-122.169815093977, 47.7076322442173)"
Metro Stop,KC Metro,1,47.7042983,-122.1645259,225,Kirkland - South,"c(-122.164525891979, 47.7042982962191)"
Metro Stop,KC Metro,1,47.7028375,-122.1645656,225,Kirkland - South,"c(-122.164565630411, 47.702837501161)"
Metro Stop,KC Metro,1,47.70083414,-122.164624,225,Kirkland - South,"c(-122.164623955283, 47.700834142827)"
Metro Stop,KC Metro,1,47.70290351,-122.1643602,225,Redmond - South,"c(-122.164360166062, 47.7029035122843)"
Metro Stop,KC Metro,1,47.70430017,-122.1643188,225,Redmond - South,"c(-122.164318778201, 47.7043001662188)"
Metro Stop,KC Metro,1,47.57182034,-122.1187875,271,Bellevue - Central,"c(-122.118787510343, 47.5718203425471)"
Metro Stop,KC Metro,1,47.55564552,-122.0486416,217,Issaquah,"c(-122.048641643329, 47.5556455182658)"
Metro Stop,KC Metro,1,47.57237708,-122.1225531,271,Bellevue - Central,"c(-122.122553095748, 47.5723770844245)"
Metro Stop,KC Metro,1,47.57295438,-122.126453,271,Bellevue - Central,"c(-122.126452981821, 47.5729543845267)"
Metro Stop,KC Metro,2,47.54150249,-122.1769203,114 240,Bellevue - South,"c(-122.176920258237, 47.5415024857887)"
Metro Stop,KC Metro,2,47.54393647,-122.1756912,114 240,Bellevue - South,"c(-122.175691233335, 47.5439364705937)"
Metro Stop,KC Metro,2,47.54545894,-122.1756778,114 240,Bellevue - South,"c(-122.17567781438, 47.545458936921)"
Metro Stop,KC Metro,2,47.54748442,-122.1756288,114 240,Bellevue - South,"c(-122.175628757589, 47.5474844160359)"
Metro Stop,KC Metro,2,47.54984716,-122.1760663,114 240,Bellevue - South,"c(-122.17606628221, 47.5498471605309)"
Metro Stop,KC Metro,2,47.54988067,-122.1784728,114 240,Bellevue - South,"c(-122.178472826235, 47.5498806717891)"
Metro Stop,KC Metro,2,47.55204304,-122.1789742,114 240,Bellevue - South,"c(-122.17897417687, 47.552043040358)"
Metro Stop,KC Metro,1,47.68135353,-122.1640153,225,Kirkland - South,"c(-122.16401525019, 47.6813535269736)"
Metro Stop,KC Metro,3,47.60230275,-122.0354005,216 269 554E,Sammamish,"c(-122.035400517178, 47.6023027523803)"
Metro Stop,KC Metro,2,47.53423479,-122.0365349,208 271,Issaquah,"c(-122.036534895488, 47.5342347921678)"
Metro Stop,KC Metro,2,47.54974544,-122.1786394,114 240,Bellevue - South,"c(-122.178639432792, 47.5497454430227)"
Metro Stop,KC Metro,2,47.59990954,-122.1998487,550E 556E,Bellevue - West,"c(-122.199848713182, 47.5999095373516)"
Metro Stop,KC Metro,2,47.59671644,-122.1984434,550E 556E,Bellevue - West,"c(-122.198443396425, 47.5967164409516)"
Metro Stop,KC Metro,1,47.70774052,-122.1689282,225,Kirkland - South,"c(-122.168928243601, 47.7077405230018)"
Metro Stop,KC Metro,1,47.70763977,-122.1664558,225,Kirkland - South,"c(-122.166455799659, 47.7076397701974)"
Metro Stop,KC Metro,1,47.27881304,-122.2132788,184,Auburn - South,"c(-122.213278787499, 47.2788130446383)"
Metro Stop,KC Metro,2,47.55316545,-122.1788695,114 240,Bellevue - South,"c(-122.178869513156, 47.5531654467476)"
Metro Stop,KC Metro,2,47.55650574,-122.1799036,114 240,Bellevue - South,"c(-122.179903610555, 47.556505735806)"
Metro Stop,KC Metro,2,47.55967848,-122.1805446,114 240,Bellevue - South,"c(-122.180544635841, 47.5596784838593)"
Metro Stop,KC Metro,3,47.60944873,-122.2015792,249 550E 556E,Bellevue - West,"c(-122.201579158783, 47.6094487287919)"
Metro Stop,KC Metro,3,47.60709289,-122.2015091,249 550E 556E,Bellevue - West,"c(-122.201509107862, 47.6070928882025)"
Metro Stop,KC Metro,1,47.61550396,-122.1947231,550E,Bellevue - West,"c(-122.194723082249, 47.6155039586508)"
Metro Stop,KC Metro,1,47.61550059,-122.1939039,232,Bellevue - West,"c(-122.193903866077, 47.6155005946781)"
Metro Stop,KC Metro,3,47.6155025,-122.1943865,271 342 556E,Bellevue - West,"c(-122.194386471623, 47.6155025011483)"
Metro Stop,KC Metro,1,47.60524988,-122.2014769,249,Bellevue - West,"c(-122.201476871123, 47.6052498808657)"
Metro Stop,KC Metro,1,47.60382256,-122.2014434,249,Bellevue - West,"c(-122.201443402078, 47.6038225638707)"
Metro Stop,KC Metro,2,47.59878657,-122.0355625,216 269,Sammamish,"c(-122.03556252864, 47.5987865695786)"
Metro Stop,KC Metro,3,47.53603628,-122.0363174,208 214 271,Issaquah,"c(-122.036317369441, 47.5360362821181)"
Metro Stop,KC Metro,3,47.63139033,-122.0355454,216 269 554E,Sammamish,"c(-122.035545421345, 47.6313903265046)"
Metro Stop,KC Metro,2,47.62962752,-122.0355534,216 269,Sammamish,"c(-122.035553352383, 47.6296275248408)"
Metro Stop,KC Metro,1,47.68213623,-122.1341762,B,Redmond - North,"c(-122.134176230455, 47.6821362346755)"
Metro Stop,KC Metro,1,47.6828519,-122.176198,239,Kirkland - South,"c(-122.176198047016, 47.6828519044293)"
Metro Stop,KC Metro,2,47.68744438,-122.2046279,230 231,Kirkland - South,"c(-122.204627944621, 47.6874443821323)"
Metro Stop,KC Metro,2,47.68531012,-122.2045554,230 231,Kirkland - South,"c(-122.204555376586, 47.6853101238059)"
Metro Stop,KC Metro,1,47.6797939,-122.175916,239,Kirkland - South,"c(-122.175916019661, 47.6797938956905)"
Metro Stop,KC Metro,1,47.68281998,-122.1759983,239,Kirkland - South,"c(-122.175998266155, 47.6828199848681)"
Metro Stop,KC Metro,1,47.68789684,-122.1757234,239,Kirkland - South,"c(-122.175723387217, 47.6878968351834)"
Metro Stop,KC Metro,1,47.28248438,-122.2132627,184,Auburn - South,"c(-122.213262719771, 47.2824843779917)"
Metro Stop,KC Metro,1,47.27231195,-122.2499285,917,"Lakeland, Algona, Pacific, and Milton","c(-122.24992849057, 47.2723119463795)"
Metro Stop,KC Metro,1,47.2742197,-122.2498915,917,"Lakeland, Algona, Pacific, and Milton","c(-122.249891462452, 47.274219695194)"
Metro Stop,KC Metro,2,47.61340975,-122.1324418,226 245,Bellevue - Central,"c(-122.132441813233, 47.6134097535685)"
Metro Stop,KC Metro,1,47.64925777,-122.1324529,245,Redmond - South,"c(-122.132452882728, 47.6492577738293)"
Metro Stop,KC Metro,1,47.65003664,-122.1322695,245,Redmond - South,"c(-122.13226945636, 47.6500366400614)"
Metro Stop,KC Metro,2,47.61143347,-122.1323884,226 245,Bellevue - Central,"c(-122.132388418143, 47.6114334675144)"
Metro Stop,KC Metro,1,47.60988943,-122.1331162,245,Bellevue - Central,"c(-122.133116190845, 47.6098894296104)"
Metro Stop,KC Metro,1,47.60990694,-122.1373375,245,Bellevue - Central,"c(-122.137337466926, 47.6099069383099)"
Metro Stop,KC Metro,1,47.60982902,-122.1480883,245,Bellevue - Central,"c(-122.148088315482, 47.6098290177038)"
Metro Stop,KC Metro,1,47.60993381,-122.1441864,245,Bellevue - Central,"c(-122.144186371786, 47.6099338080157)"
Metro Stop,KC Metro,1,47.60996869,-122.1488379,245,Bellevue - Central,"c(-122.148837893986, 47.6099686906674)"
Metro Stop,KC Metro,1,47.60991856,-122.1403868,245,Bellevue - Central,"c(-122.1403868207, 47.609918564643)"
Metro Stop,KC Metro,1,47.60949601,-122.1323441,226,Bellevue - Northeast,"c(-122.132344105588, 47.6094960124102)"
Metro Stop,KC Metro,1,47.54995602,-122.0402715,269,Issaquah,"c(-122.040271511011, 47.5499560188652)"
Metro Stop,KC Metro,1,47.55010046,-122.0412833,269,Issaquah,"c(-122.041283273618, 47.5501004582012)"
Metro Stop,KC Metro,2,47.63603464,-122.0424637,216 269,Sammamish,"c(-122.04246372772, 47.636034640834)"
Metro Stop,KC Metro,1,47.54906049,-122.0296687,269,Issaquah,"c(-122.029668691484, 47.5490604934198)"
Metro Stop,KC Metro,2,47.63614691,-122.0423487,216 269,Sammamish,"c(-122.042348697239, 47.6361469064186)"
Metro Stop,KC Metro,1,47.68311552,-122.3062558,79,Seattle - Ravenna and Bryant,"c(-122.306255761215, 47.6831155245994)"
Metro Stop,KC Metro,1,47.68311598,-122.3004818,79,Seattle - Ravenna and Bryant,"c(-122.30048178327, 47.683115981053)"
Metro Stop,KC Metro,1,47.68311618,-122.2899083,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.2899083416, 47.6831161765237)"
Metro Stop,KC Metro,2,47.73387914,-122.2995998,330 65,Shoreline,"c(-122.299599769007, 47.7338791426394)"
Metro Stop,KC Metro,1,47.73524763,-122.3018617,330,Shoreline,"c(-122.301861731144, 47.7352476267121)"
Metro Stop,KC Metro,1,47.64861233,-121.9138904,629,"Duvall, Carnation, Skykomish, and Northeast King County","c(-121.913890416597, 47.6486123261164)"
Metro Stop,KC Metro,1,47.49619635,-121.7862878,208,Snoqualmie and North Bend,"c(-121.786287759654, 47.496196345875)"
Metro Stop,KC Metro,1,47.49874262,-121.7863464,208,Snoqualmie and North Bend,"c(-121.786346425936, 47.4987426199095)"
Metro Stop,KC Metro,2,47.71235284,-122.3148408,347 348,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.314840820778, 47.7123528365741)"
Metro Stop,KC Metro,5,47.70852235,-122.3227265,20 320 347 348 67,Seattle - Northgate and Lake City,"c(-122.322726501409, 47.7085223547802)"
Metro Stop,KC Metro,2,47.70848972,-122.3174281,20 320,Seattle - Northgate and Lake City,"c(-122.317428101825, 47.7084897247263)"
Metro Stop,KC Metro,2,47.70911114,-122.3177587,347 348,Seattle - Northgate and Lake City,"c(-122.317758673282, 47.7091111429485)"
Metro Stop,KC Metro,1,47.69525582,-122.1646191,225,Redmond - South,"c(-122.164619088082, 47.6952558213937)"
Metro Stop,KC Metro,1,47.75909846,-122.2498201,225,Kenmore and Lake Forest Park,"c(-122.249820106412, 47.7590984566671)"
Metro Stop,KC Metro,1,47.75718684,-122.2498818,225,Kenmore and Lake Forest Park,"c(-122.249881774876, 47.7571868357477)"
Metro Stop,KC Metro,1,47.75134798,-122.2501168,225,Kenmore and Lake Forest Park,"c(-122.25011676879, 47.7513479792596)"
Metro Stop,KC Metro,1,47.7478113,-122.2502154,225,Kenmore and Lake Forest Park,"c(-122.250215360935, 47.7478113000275)"
Metro Stop,KC Metro,1,47.74414786,-122.2498349,225,Kenmore and Lake Forest Park,"c(-122.249834851255, 47.7441478596422)"
Metro Stop,KC Metro,1,47.73390291,-122.3023765,65,Shoreline,"c(-122.302376454, 47.7339029145789)"
Metro Stop,KC Metro,1,47.68693816,-122.3174541,67,Seattle - Ravenna and Bryant,"c(-122.317454114945, 47.686938158167)"
Metro Stop,KC Metro,1,47.69086227,-122.3175134,67,Seattle - Northgate and Lake City,"c(-122.317513418103, 47.6908622736487)"
Metro Stop,KC Metro,1,47.68297769,-122.3111407,79,Seattle - Ravenna and Bryant,"c(-122.31114065572, 47.6829776939886)"
Metro Stop,KC Metro,1,47.73371102,-122.2957582,330,Seattle - Northgate and Lake City,"c(-122.295758204918, 47.73371102405)"
Metro Stop,KC Metro,1,47.68297951,-122.2953983,79,Seattle - Ravenna and Bryant,"c(-122.295398299979, 47.6829795111285)"
Metro Stop,KC Metro,1,47.68297846,-122.3060407,79,Seattle - Ravenna and Bryant,"c(-122.306040731888, 47.6829784626905)"
Metro Stop,KC Metro,1,47.68297884,-122.3002505,79,Seattle - Ravenna and Bryant,"c(-122.300250525501, 47.682978843168)"
Metro Stop,KC Metro,1,47.60740876,-122.1322839,226,Bellevue - Northeast,"c(-122.132283893901, 47.6074087578913)"
Metro Stop,KC Metro,1,47.67906001,-122.1345702,930,Redmond - North,"c(-122.134570185418, 47.679060013594)"
Metro Stop,KC Metro,3,47.6779904,-122.1347626,232 542E 545E,Redmond - North,"c(-122.134762638432, 47.6779904033554)"
Metro Stop,KC Metro,3,47.64398237,-122.1321913,245 566EN B,Redmond - South,"c(-122.132191260076, 47.6439823698644)"
Metro Stop,KC Metro,1,47.60346828,-122.1309247,226,Bellevue - Northeast,"c(-122.130924718545, 47.6034682819347)"
Metro Stop,KC Metro,1,47.60290191,-122.1360268,226,Bellevue - Northeast,"c(-122.136026811897, 47.6029019082445)"
Metro Stop,KC Metro,1,47.60028289,-122.1405421,226,Bellevue - Northeast,"c(-122.140542112627, 47.6002828918509)"
Metro Stop,KC Metro,1,47.59817419,-122.1427998,226,Bellevue - Central,"c(-122.142799755968, 47.5981741915039)"
Metro Stop,KC Metro,1,47.59593113,-122.1428406,226,Bellevue - Central,"c(-122.142840609944, 47.5959311316122)"
Metro Stop,KC Metro,1,47.69713305,-122.1645372,225,Redmond - South,"c(-122.164537230019, 47.6971330539863)"
Metro Stop,KC Metro,1,47.69960305,-122.1644584,225,Redmond - South,"c(-122.164458370717, 47.6996030481499)"
Metro Stop,KC Metro,1,47.70109436,-122.1644113,225,Redmond - South,"c(-122.164411290352, 47.7010943641205)"
Metro Stop,KC Metro,1,47.69945695,-122.1646658,225,Kirkland - South,"c(-122.164665830961, 47.6994569501461)"
Metro Stop,KC Metro,1,47.69807395,-122.1647116,225,Kirkland - South,"c(-122.164711617183, 47.6980739536825)"
Metro Stop,KC Metro,1,47.69554506,-122.1648093,225,Kirkland - South,"c(-122.164809259198, 47.6955450630904)"
Metro Stop,KC Metro,1,47.69294955,-122.1649296,225,Kirkland - South,"c(-122.164929550887, 47.6929495535788)"
Metro Stop,KC Metro,2,47.60565183,-122.03564,216 269,Sammamish,"c(-122.035640042756, 47.60565182789)"
Metro Stop,KC Metro,2,47.59500678,-122.0355279,216 269,Sammamish,"c(-122.035527921322, 47.5950067812542)"
Metro Stop,KC Metro,1,47.62991114,-122.207135,246,Bellevue - West,"c(-122.207134959955, 47.629911135015)"
Metro Stop,KC Metro,1,47.62815697,-122.2071251,246,Bellevue - West,"c(-122.207125136448, 47.6281569697795)"
Metro Stop,KC Metro,1,47.62635479,-122.2071181,246,Bellevue - West,"c(-122.207118101454, 47.6263547871167)"
Metro Stop,KC Metro,1,47.62493787,-122.2071091,246,Bellevue - West,"c(-122.207109073641, 47.6249378689695)"
Metro Stop,KC Metro,1,47.62270956,-122.2071273,246,Bellevue - West,"c(-122.207127287885, 47.6227095603416)"
Metro Stop,KC Metro,1,47.61950161,-122.2071642,246,Bellevue - West,"c(-122.207164241435, 47.6195016094155)"
Metro Stop,KC Metro,1,47.63122781,-122.097054,249,Redmond - South,"c(-122.097053971886, 47.6312278101431)"
Metro Stop,KC Metro,1,47.63125006,-122.1000845,249,Redmond - South,"c(-122.100084517385, 47.6312500612903)"
Metro Stop,KC Metro,1,47.68297907,-122.2896731,79,"Seattle - Laurelhurst, Sand Point, and Wedgwood","c(-122.289673052742, 47.682979069061)"
Metro Stop,KC Metro,2,47.5296032,-121.8258332,208 629,Snoqualmie and North Bend,"c(-121.825833181607, 47.5296032007353)"
Metro Stop,KC Metro,3,47.64592141,-122.1377334,225 269 B,Redmond - South,"c(-122.137733423554, 47.6459214109415)"
Metro Stop,KC Metro,3,47.63370976,-122.1376016,249 269 B,Redmond - South,"c(-122.137601599158, 47.6337097590413)"
Metro Stop,KC Metro,2,47.6460268,-122.1406655,225 269,Redmond - South,"c(-122.140665524252, 47.6460267985656)"
Metro Stop,KC Metro,2,47.63315912,-122.1360747,249 269,Redmond - South,"c(-122.136074749085, 47.6331591239248)"
Metro Stop,KC Metro,3,47.64605745,-122.1378018,225 269 B,Redmond - South,"c(-122.137801754729, 47.6460574480246)"
Metro Stop,KC Metro,2,47.63296117,-122.1377978,249 B,Redmond - South,"c(-122.137797816884, 47.6329611705711)"
Metro Stop,KC Metro,1,47.66672687,-122.1906499,245,Kirkland - South,"c(-122.190649853855, 47.6667268698234)"
Metro Stop,KC Metro,3,47.6672635,-122.0935869,216 268 269,Redmond - South,"c(-122.093586903938, 47.6672635024618)"
Metro Stop,KC Metro,1,47.66934218,-122.1878564,245,Kirkland - South,"c(-122.187856354284, 47.6693421772108)"
Metro Stop,KC Metro,3,47.61470248,-122.0356505,216 269 554E,Sammamish,"c(-122.035650486755, 47.6147024794682)"
Metro Stop,KC Metro,2,47.59116201,-122.0355972,216 269,Sammamish,"c(-122.035597197766, 47.5911620102689)"
Metro Stop,KC Metro,2,47.58788733,-122.0355824,216 269,Sammamish,"c(-122.035582363401, 47.5878873309232)"
Metro Stop,KC Metro,2,47.59973562,-122.0353453,216 269,Sammamish,"c(-122.035345280956, 47.5997356171976)"
Metro Stop,KC Metro,3,47.58229115,-122.0371227,216 269 554E,Sammamish,"c(-122.037122713425, 47.5822911484657)"
Metro Stop,KC Metro,3,47.60137494,-122.0356061,216 269 554E,Sammamish,"c(-122.035606103571, 47.601374940084)"
Metro Stop,KC Metro,3,47.63191885,-122.0353467,216 269 554E,Sammamish,"c(-122.035346713167, 47.6319188547699)"
Metro Stop,KC Metro,2,47.64239,-122.0552979,216 269,Bear Creek and Greater Sammamish,"c(-122.055297914146, 47.6423899985105)"
Metro Stop,KC Metro,1,47.63128726,-122.1069242,249,Redmond - South,"c(-122.106924241624, 47.6312872582293)"
Metro Stop,KC Metro,1,47.63129992,-122.1098572,249,Redmond - South,"c(-122.109857216028, 47.6312999217972)"
Metro Stop,KC Metro,1,47.63134355,-122.1138091,249,Bellevue - Northeast,"c(-122.113809074592, 47.6313435526078)"
Metro Stop,KC Metro,1,47.63138457,-122.1180773,249,Bellevue - Northeast,"c(-122.118077266903, 47.6313845734274)"
Metro Stop,KC Metro,1,47.63141267,-122.1209539,249,Bellevue - Northeast,"c(-122.120953850898, 47.6314126679056)"
Metro Stop,KC Metro,2,47.63150513,-122.1252801,226 249,Bellevue - Northeast,"c(-122.125280126673, 47.6315051316189)"
Metro Stop,KC Metro,2,47.63155953,-122.1278045,226 249,Bellevue - Northeast,"c(-122.127804484138, 47.6315595333985)"
Metro Stop,KC Metro,1,47.63164186,-122.1312422,249,Bellevue - Northeast,"c(-122.131242209793, 47.6316418555367)"
Metro Stop,KC Metro,1,47.66759433,-122.2017946,250,Kirkland - South,"c(-122.201794591816, 47.6675943314927)"
Metro Stop,KC Metro,1,47.67070673,-122.2022013,250,Kirkland - South,"c(-122.202201291575, 47.6707067322056)"
Metro Stop,KC Metro,1,47.67320416,-122.202194,250,Kirkland - South,"c(-122.2021939971, 47.6732041589166)"
Metro Stop,KC Metro,1,47.72035896,-122.221279,225,Kirkland - North,"c(-122.221279031298, 47.7203589625229)"
Metro Stop,KC Metro,1,47.72018918,-122.2184424,225,Kirkland - North,"c(-122.218442380836, 47.7201891807493)"
Metro Stop,KC Metro,1,47.72089488,-122.2164377,225,Kirkland - North,"c(-122.216437661645, 47.7208948814119)"
Metro Stop,KC Metro,1,47.72157632,-122.2134448,225,Kirkland - North,"c(-122.213444839291, 47.7215763157641)"
Metro Stop,KC Metro,1,47.72290449,-122.21027,225,Kirkland - North,"c(-122.210269982701, 47.7229044933501)"
Metro Stop,KC Metro,1,47.72305758,-122.2083764,225,Kirkland - North,"c(-122.208376386534, 47.7230575828222)"
Metro Stop,KC Metro,1,47.72284856,-122.2078832,230,Kirkland - North,"c(-122.20788323283, 47.7228485619886)"
Metro Stop,KC Metro,1,47.7236711,-122.2076815,230,Kirkland - North,"c(-122.207681513098, 47.7236710999995)"
Metro Stop,KC Metro,1,47.5260072,-121.8231579,208,Snoqualmie and North Bend,"c(-121.823157904485, 47.5260071959761)"
Metro Stop,KC Metro,2,47.53228538,-121.8277829,208 629,Snoqualmie and North Bend,"c(-121.827782923065, 47.5322853764104)"
Metro Stop,KC Metro,1,47.57131462,-122.1317806,271,Bellevue - Central,"c(-122.131780620303, 47.5713146233121)"
Metro Stop,KC Metro,1,47.57034067,-122.1363143,271,Bellevue - Central,"c(-122.136314294432, 47.5703406654381)"
Metro Stop,KC Metro,1,47.57148069,-122.1400703,271,Bellevue - Central,"c(-122.140070301619, 47.5714806856008)"
Metro Stop,KC Metro,1,47.57271629,-122.149404,241,Bellevue - Central,"c(-122.149404041443, 47.5727162895973)"
Metro Stop,KC Metro,1,47.5728497,-122.1524908,241,Bellevue - Central,"c(-122.152490778942, 47.5728496963808)"
Metro Stop,KC Metro,3,47.67117196,-122.1002172,216 268 269,Redmond - South,"c(-122.100217219175, 47.6711719562558)"
Metro Stop,KC Metro,2,47.64465038,-122.0564708,216 269,Bear Creek and Greater Sammamish,"c(-122.056470827975, 47.6446503848192)"
Metro Stop,KC Metro,2,47.64188524,-122.0552455,216 269,Sammamish,"c(-122.055245483539, 47.6418852413675)"
Metro Stop,KC Metro,3,47.67150822,-122.1000103,216N 268 269,Redmond - South,"c(-122.100010268649, 47.6715082154758)"
Metro Stop,KC Metro,2,47.63769851,-122.0468066,216 269,Sammamish,"c(-122.046806556822, 47.6376985134543)"
Metro Stop,KC Metro,2,47.76153899,-122.2879702,331 342,Kenmore and Lake Forest Park,"c(-122.287970204543, 47.7615389929126)"
Metro Stop,KC Metro,1,47.672519,-122.2023952,250,Kirkland - South,"c(-122.202395166989, 47.6725190040171)"
Metro Stop,KC Metro,1,47.67108545,-122.2024021,250,Kirkland - South,"c(-122.202402059287, 47.6710854462984)"
Metro Stop,KC Metro,1,47.66737119,-122.2019957,250,Kirkland - South,"c(-122.201995733345, 47.6673711905662)"
Metro Stop,KC Metro,1,47.6174972,-122.2143053,271,Bellevue - West,"c(-122.214305346589, 47.6174972024049)"
Metro Stop,KC Metro,1,47.61736002,-122.2142895,271,Bellevue - West,"c(-122.214289539714, 47.6173600234866)"
Metro Stop,KC Metro,1,47.6302798,-122.1857358,250,Bellevue - Northeast,"c(-122.185735841525, 47.6302797987993)"
Metro Stop,KC Metro,1,47.61736729,-122.2101818,271,Bellevue - West,"c(-122.210181762285, 47.617367294911)"
Metro Stop,KC Metro,2,47.61735682,-122.1991958,246 271,Bellevue - West,"c(-122.199195828498, 47.6173568215509)"
Metro Stop,KC Metro,1,47.72575939,-122.2077002,230,Kirkland - North,"c(-122.207700218274, 47.7257593909854)"
Metro Stop,KC Metro,1,47.73098289,-122.2077328,230,Kirkland - North,"c(-122.207732836847, 47.7309828926965)"
Metro Stop,KC Metro,1,47.73033857,-122.2079352,230,Kirkland - North,"c(-122.20793523891, 47.7303385714534)"
Metro Stop,KC Metro,1,47.72596421,-122.2079048,230,Kirkland - North,"c(-122.207904762929, 47.7259642145208)"
Metro Stop,KC Metro,1,47.73331269,-122.2077336,230,Bothell and Woodinville,"c(-122.207733554974, 47.7333126879764)"
