"hra_name","year","bedrooms","n","mean","sd","min","Q_25","Q_50","Q_75","max"
"Snoqualmie and North Bend","2019","2",67,1928.62711864407,762.310301972418,35,2117,2225,2400,2800
"Snoqualmie and North Bend","2019","3",110,2495.95238095238,323.685043407951,36,2462,2549,2624,3000
"Snoqualmie and North Bend","2019","4+",14,3103.84615384615,354.766084003212,2650,2950,2990,3000,3900
"Snoqualmie and North Bend","2020","0",1,1958,NA,1958,1958,1958,1958,1958
"Snoqualmie and North Bend","2020","1",1,500,NA,500,500,500,500,500
"Snoqualmie and North Bend","2020","2",11,1333.5,761.006851855769,500,500,1528,1694.75,2389
"Snoqualmie and North Bend","2020","3",17,1871.11764705882,326.418994995876,1760,1760,1763,1763,2995
"Snoqualmie and North Bend","2020","4+",22,1948.18181818182,41.3851093115298,1763,1955,1958,1958,1958
"Snoqualmie and North Bend","2021","0",3,1083.33333333333,144.337567297406,1000,1000,1000,1125,1250
"Snoqualmie and North Bend","2021","1",1,1750,NA,1750,1750,1750,1750,1750
"Snoqualmie and North Bend","2021","2",42,2578.88095238095,160.474175778391,1895,2584.5,2596,2640,2850
"Snoqualmie and North Bend","2021","3",232,2927.29310344828,209.782964211691,1760,2750,3045,3045,3750
"Snoqualmie and North Bend","2021","4+",12,2125,588.897274573418,1955,1955,1955,1955,3995
"Snoqualmie and North Bend","2022","1",1,1136,NA,1136,1136,1136,1136,1136
"Snoqualmie and North Bend","2022","2",4,2696.5,29.8496231131986,2677,2677,2684.5,2704,2740
"Snoqualmie and North Bend","2022","3",124,3124.70967741935,182.966511405312,2637,2925,3195,3270,3370
"Snoqualmie and North Bend","2022","4+",3,2339.33333333333,730.140625724479,1744,1932,2120,2637,3154
"Tukwila","2017","1",4,1243.75,253.61962989222,875,1193.75,1325,1375,1450
"Tukwila","2017","2",26,1505.38461538462,181.61235132514,915,1475,1580,1599.75,1695
"Tukwila","2017","3",3,2213.33333333333,378.164426319205,1995,1995,1995,2322.5,2650
"Tukwila","2018","0",3,1125,152.069063257455,950,1075,1200,1212.5,1225
"Tukwila","2018","1",46,1101.58695652174,152.670971713239,700,1010,1095,1161.25,1395
"Tukwila","2018","2",231,1474.60173160173,200.173765376022,40,1395,1500,1600,2395
"Tukwila","2018","3",52,1816.53846153846,141.489064434144,1000,1783.75,1850,1896.25,1950
"Tukwila","2018","4+",5,2046,429.555002298891,1300,2100,2180,2275,2375
"Tukwila","2019","0",2,1200,NA,1200,1200,1200,1200,1200
"Tukwila","2019","1",6,1210.83333333333,342.83256360309,840,995,1147.5,1337.5,1785
"Tukwila","2019","2",29,1650.78571428571,486.267367176693,995,1399.75,1572.5,1725,3000
"Tukwila","2019","3",6,1851.66666666667,289.165465895682,1450,1715,1830,1975,2300
"Tukwila","2019","4+",3,2200,282.842712474619,2000,2100,2200,2300,2400
"Tukwila","2020","0",1,NA,NA,Inf,NA,NA,NA,-Inf
"Tukwila","2020","1",1,NA,NA,Inf,NA,NA,NA,-Inf
"Tukwila","2020","2",5,1331,408.769494947947,1035,1035,1035,1700,1850
"Tukwila","2020","3",1,1995,NA,1995,1995,1995,1995,1995
"Tukwila","2020","4+",1,1480,NA,1480,1480,1480,1480,1480
"Tukwila","2021","0",2,1125,106.066017177982,1050,1087.5,1125,1162.5,1200
"Tukwila","2021","1",6,1573.66666666667,315.243820980946,1050,1430.5,1703.5,1738.75,1895
"Tukwila","2021","2",3,1650,482.182538049648,1300,1375,1450,1825,2200
"Tukwila","2021","3",1,900,NA,900,900,900,900,900
"Tukwila","2021","4+",3,2765,683.502011701502,1995,2497.5,3000,3150,3300
"Tukwila","2022","0",2,1325,247.487373415292,1150,1237.5,1325,1412.5,1500
"Tukwila","2022","1",4,1357.25,119.402331077189,1240,1270,1344.5,1431.75,1500
"Tukwila","2022","2",2,2375,176.776695296637,2250,2312.5,2375,2437.5,2500
"Tukwila","2022","3",2,3050,282.842712474619,2850,2950,3050,3150,3250
"Tukwila","2022","4+",1,3000,NA,3000,3000,3000,3000,3000
